API_NUMBER,DA_STATUS_NUMBER,OPERATOR_NAME,LEASE_NAME,center_lat_wgs84,center_lon_wgs84,min_lat_wgs84,max_lat_wgs84,min_lon_wgs84,max_lon_wgs84
744420,0907886,"PIONEER NATURAL RES. USA, INC.",VE-SCHARBAUER W9D             10,32.256817,102.075372,32.25613008681319,32.25750371318681,102.07455974183708,102.07618405816291
746807,0907888,"PIONEER NATURAL RES. USA, INC.",VE-SCHARBAUER W9E             10,32.256831,102.075309,32.25614438681319,32.25751801318681,102.07449724170915,102.07612155829084
746808,0907889,"PIONEER NATURAL RES. USA, INC.",VE-SCHARBAUER W9F             10,32.256845,102.075247,32.25615808681319,32.25753171318681,102.07443474158659,102.0760590584134
746809,0907891,"PIONEER NATURAL RES. USA, INC.",VE-SCHARBAUER W9G             10,32.256859,102.075184,32.25617238681319,32.25754601318681,102.07437194145866,102.07599625854134
746810,0907893,"PIONEER NATURAL RES. USA, INC.",VE-SCHARBAUER W9H             09,32.256873,102.075122,32.25618648681319,32.25756011318681,102.07430944133253,102.07593375866747
746815,0907996,"PIONEER NATURAL RES. USA, INC.",HARBAUER RANCH                10,32.245169,102.133898,32.24448208681319,32.24585571318681,102.13308604601008,102.13471015398991
744418,0907883,"PIONEER NATURAL RES. USA, INC.",HARBAUER RANCH H D            10,32.259268,102.080878,32.25858108681319,32.25995471318681,102.08006541990906,102.08168978009093
744419,0907884,"PIONEER NATURAL RES. USA, INC.",HARBAUER RANCH H E            10,32.259289,102.080784,32.25860238681319,32.25997601318681,102.0799716197185,102.0815959802815
746818,0908050,"PIONEER NATURAL RES. USA, INC.",HARBAUER RANCH 8A             10,32.249063,102.125066,32.24837568681319,32.24974931318681,102.12425431119468,102.12587848880531
746819,0908051,"PIONEER NATURAL RES. USA, INC.",HARBAUER RANCH 8B             10,32.249083,102.124973,32.24839618681319,32.24976981318681,102.12416051101135,102.12578468898866
746820,0908052,"PIONEER NATURAL RES. USA, INC.",HARBAUER RANCH 8C             10,32.249103,102.124878,32.24841618681319,32.24978981318681,102.1240661108325,102.1256902891675
746689,0906109,SM ENERGY COMPANY,ICK FOLEY A                   10,32.160055,101.718510,32.15936768681319,32.16074131318681,101.7176989053969,101.7193214946031
746253,0900764,XTO ENERGY INC.,NCH WATER UNIT 1              10,32.304752,101.801447,32.30406538681319,32.30543901318681,101.80063401249627,101.80225918750374
746254,0900785,XTO ENERGY INC.,NCH WATER UNIT 1              10,32.304767,101.801384,32.30407988681319,32.30545351318681,101.80057141236624,101.80219658763376
746255,0900787,XTO ENERGY INC.,NCH WATER UNIT 1              10,32.304781,101.801322,32.30409458681319,32.30546821318681,101.80050921223442,101.80213438776558
746256,0900789,XTO ENERGY INC.,NCH WATER UNIT 1              10,32.304796,101.801260,32.30410928681319,32.30548291318681,101.8004470121026,101.8020721878974
746257,0900791,XTO ENERGY INC.,NCH WATER UNIT 1              10,32.304811,101.801197,32.30412368681319,32.30549731318681,101.80038441197347,101.80200958802654
746844,0908444,XTO ENERGY INC.,NCH WATER UNIT 2              10,32.306926,101.792215,32.30623908681319,32.30761271318681,101.7914027930029,101.7930280069971
746261,0900832,XTO ENERGY INC.,NCH WATER UNIT 2              10,32.306947,101.792122,32.30626068681319,32.30763431318681,101.79130899280919,101.79293420719081
746263,0900836,XTO ENERGY INC.,NCH WATER UNIT 2              10,32.306991,101.791934,32.30630398681319,32.30767761318681,101.79112159242086,101.79274680757914
746264,0900848,XTO ENERGY INC.,NCH WATER UNIT 2              10,32.305988,101.793810,32.30530108681319,32.30667471318681,101.79299700141499,101.79462219858502
746267,0900860,XTO ENERGY INC.,NCH WATER UNIT 2              10,32.306031,101.793622,32.30534438681319,32.30671801318681,101.79280970102667,101.79443489897332
746268,0900879,XTO ENERGY INC.,NCH WATER UNIT 2              10,32.306053,101.793529,32.30536608681319,32.30673971318681,101.79271620083207,101.79434139916793
746845,0908443,XTO ENERGY INC.,NCH WATER 34-2M               10,32.306010,101.793716,32.30532268681319,32.30669631318681,101.79290350122128,101.79452869877872
745502,0892696,XTO ENERGY INC.,RZAN UNIT 1                   10,32.313364,101.820966,32.31267748681319,32.314051113186814,101.8201535352521,101.8217788647479
745514,0892714,XTO ENERGY INC.,RZAN UNIT 2                   10,32.317228,101.812689,32.31654128681319,32.31791491318681,101.81187620058593,101.81350159941407
132462,0908778,"BRUINGTON OPERATING II, LLC",NSEN                          03,28.706356,-96.281741,28.705669648637,28.707043275010626,-96.28252417731665,-96.28095806453405
731257,0908867,"PRODUCTION OPERATORS OF TX, LLC",IORNE                         09,31.008397,100.037226,31.007710286813186,31.009083913186814,100.03642497022463,100.03802762977537
947816,0908086,APACHE CORPORATION,DNIGHT BOURBON X WEST D       10,31.698947,102.196533,31.698260186813187,31.699633813186814,102.19572576395946,102.19734023604055
947817,0908087,APACHE CORPORATION,DNIGHT BOURBON X WEST D       10,31.699106,102.196583,31.698419186813187,31.699792813186814,102.19577576257598,102.19739023742403
947818,0908088,APACHE CORPORATION,DNIGHT BOURBON X WEST D       10,31.698868,102.196507,31.698181186813187,31.699554813186815,102.19569976464685,102.19731423535315
947820,0908107,APACHE CORPORATION,DNIGHT BOURBON X WEST E       10,31.698788,102.196482,31.698101186813187,31.699474813186814,102.19567476534294,102.19728923465706
947821,0908110,APACHE CORPORATION,DNIGHT BOURBON X WEST E       10,31.699027,102.196558,31.698340186813187,31.699713813186815,102.19575076326336,102.19736523673663
947819,0908090,APACHE CORPORATION,DNIGHT BOURBON X WEST E       10,31.698709,102.196456,31.698022186813187,31.699395813186815,102.19564876603032,102.19726323396968
947812,0908039,APACHE CORPORATION,DNIGHT BOURBON X WEST E       10,31.699348,102.193817,31.698661186813187,31.700034813186814,102.19300976047026,102.19462423952973
947813,0908041,APACHE CORPORATION,DNIGHT BOURBON X WEST F       10,31.699291,102.193697,31.698604186813185,31.699977813186813,102.19288976096624,102.19450423903376
947814,0908042,APACHE CORPORATION,DNIGHT BOURBON X WEST F       10,31.699269,102.193790,31.698582186813187,31.699955813186815,102.19298276115768,102.19459723884233
947815,0908044,APACHE CORPORATION,DNIGHT BOURBON X WEST F       10,31.699314,102.193605,31.698627186813187,31.700000813186815,102.19279776076611,102.1944122392339
946773,0896721,CHEVRON U. S. A. INC.,C BUTTERCUP 25-37 UNIT        10,31.699563,101.954495,31.698875786813186,31.700249413186814,101.95368755860297,101.95530204139705
946774,0896722,CHEVRON U. S. A. INC.,C BUTTERCUP 25-37 UNIT        10,31.699561,101.954432,31.698874286813187,31.700247913186814,101.953624458616,101.955238941384
947070,0899917,COG OPERATING LLC,C HZ UNIT                     10,32.069896,102.099563,32.06920928681319,32.07058291318681,102.09875200628976,102.10037299371025
947071,0899918,COG OPERATING LLC,C HZ UNIT                     10,32.068962,102.103143,32.06827538681319,32.06964901318681,102.10233241456697,102.10395338543302
947074,0899922,COG OPERATING LLC,C HZ UNIT                     10,32.068977,102.103081,32.06828998681319,32.06966361318681,102.10227011443759,102.10389108556241
947072,0899919,COG OPERATING LLC,C HZ UNIT                     10,32.068948,102.103205,32.06826088681319,32.06963451318681,102.10239471469549,102.10401568530452
946957,0898832,DIAMONDBACK E&P LLC,LA 18-6 I                     10,31.932079,102.128888,31.931391886813188,31.932765513186816,102.12807882362694,102.12969737637306
946958,0898833,DIAMONDBACK E&P LLC,LA 18-6 J                     10,31.932169,102.128499,31.931482186813184,31.932855813186812,102.12768972283206,102.12930827716795
944200,0908396,MID-STATES OPERATING COMPANY,RTON 33                       10,31.895983,101.950145,31.895296586813185,31.896670213186813,101.94933594107877,101.95095385892122
946424,0892041,"OXYROCK OPERATING, LLC",LACHE F                       10,31.996748,101.828108,31.996060686813188,31.997434313186815,101.82729775344842,101.82891744655157
945507,0877841,"PERMIAN DEEP ROCK OIL CO., LLC",ARGER 110 MIPA UNIT           10,31.968976,102.080258,31.968289486813187,31.969663113186815,102.07944819852915,102.08106740147085
942351,0877854,"PERMIAN DEEP ROCK OIL CO., LLC",ARGER 120 MIPA UNIT           10,31.968992,102.080164,31.968304886813186,31.969678513186814,102.07935429839334,102.08097350160666
945617,0879546,"PERMIAN DEEP ROCK OIL CO., LLC",STANG 120 MIPA UNIT           10,31.971667,102.067967,31.970979886813186,31.972353513186814,102.06715707480119,102.06877632519881
947785,0907721,"PIONEER NATURAL RES. USA, INC.",KIN-CRAWFORD 34G              10,31.901402,101.976070,31.900714786813186,31.902088413186814,101.97526089346303,101.97687890653697
947792,0907839,"PIONEER NATURAL RES. USA, INC.",GG-CRESPI 33G                 10,31.906782,101.953054,31.906094686813187,31.907468313186815,101.95224454617116,101.95386265382885
947807,0907919,"PIONEER NATURAL RES. USA, INC.",GG-CRESPI 33I                 10,31.906810,101.952929,31.906123086813185,31.907496713186813,101.95212004592148,101.95373815407854
947794,0907841,"PIONEER NATURAL RES. USA, INC.",GG-CRESPI 33L                 10,31.906838,101.952805,31.906151486813187,31.907525113186814,101.95199554567178,101.95361365432821
947795,0907842,"PIONEER NATURAL RES. USA, INC.",GG-CRESPI 33M                 10,31.906852,101.952742,31.906165686813186,31.907539313186813,101.95193324554694,101.95355135445305
947797,0907843,"PIONEER NATURAL RES. USA, INC.",GG-CRESPI 33N                 10,31.907525,101.949179,31.906837686813187,31.908211313186815,101.94837033963884,101.94998846036117
947798,0907845,"PIONEER NATURAL RES. USA, INC.",GG-CRESPI 33O                 10,31.907578,101.949196,31.906890886813187,31.908264513186815,101.9483869391711,101.9500050608289
947799,0907847,"PIONEER NATURAL RES. USA, INC.",GG-CRESPI 33P                 10,31.907631,101.949213,31.906943986813186,31.908317613186814,101.94840353870424,101.95002166129575
947800,0907849,"PIONEER NATURAL RES. USA, INC.",GG-CRESPI 33Q                 10,31.907684,101.949229,31.906997086813185,31.908370713186812,101.9484201382374,101.95003826176261
947808,0907850,"PIONEER NATURAL RES. USA, INC.",GG-CRESPI 33R                 10,31.907737,101.949246,31.907050186813187,31.908423813186815,101.94843683777052,101.95005496222947
946361,0891164,"PIONEER NATURAL RES. USA, INC.",ACKELFORD 32-29               10,31.826635,101.861022,31.825948386813184,31.827322013186812,101.86021314938598,101.86182985061403
947649,0906252,"PIONEER NATURAL RES. USA, INC.",ACKELFORD 9DA                 10,31.769709,101.826778,31.769022486813185,31.770396113186813,101.8259700471603,101.8275857528397
947650,0906253,"PIONEER NATURAL RES. USA, INC.",ACKELFORD 9DB                 10,31.769732,101.826685,31.769045386813186,31.770419013186814,101.82587734696034,101.82749305303966
947651,0906254,"PIONEER NATURAL RES. USA, INC.",ACKELFORD 9DC                 10,31.769755,101.826592,31.769068286813187,31.770441913186815,101.82578454676037,101.82740025323962
947652,0906255,"PIONEER NATURAL RES. USA, INC.",ACKELFORD 9DD                 10,31.772200,101.818530,31.771513086813187,31.772886713186814,101.81772212541138,101.81933787458861
947653,0906256,"PIONEER NATURAL RES. USA, INC.",ACKELFORD 9DE                 10,31.772224,101.818438,31.771537486813187,31.772911113186815,101.81762992519829,101.8192456748017
947654,0906257,"PIONEER NATURAL RES. USA, INC.",ACKELFORD 9DF                 10,31.772249,101.818346,31.771561986813186,31.772935613186814,101.81753772498433,101.81915347501567
947841,0908676,"PIONEER NATURAL RES. USA, INC.",NKLEMAN-DONOVAN 9A            10,31.876233,101.904821,31.875546286813186,31.876919913186814,101.90401241453799,101.90562998546201
947840,0908675,"PIONEER NATURAL RES. USA, INC.",NKLEMAN-DONOVAN 9B            10,31.876255,101.904728,31.875567686813188,31.876941313186816,101.90391901435012,101.90553658564988
947839,0908674,"PIONEER NATURAL RES. USA, INC.",NKLEMAN-DONOVAN 9C            10,31.876276,101.904635,31.875589186813187,31.876962813186815,101.90382571416139,101.90544328583861
947838,0908673,"PIONEER NATURAL RES. USA, INC.",NKLEMAN-DONOVAN 9D            10,31.876297,101.904541,31.875610686813186,31.876984313186814,101.90373231397267,101.90534988602734
947844,0908679,"PIONEER NATURAL RES. USA, INC.",NKLEMAN-DONOVAN 9E            10,31.875363,101.906131,31.874675786813185,31.876049413186813,101.90532212217931,101.90693967782067
947843,0908678,"PIONEER NATURAL RES. USA, INC.",NKLEMAN-DONOVAN 9F            10,31.875384,101.906037,31.874697186813187,31.876070813186814,101.90522872199148,101.90684627800852
947845,0908680,"PIONEER NATURAL RES. USA, INC.",NKLEMAN-DONOVAN 9G            10,31.875405,101.905944,31.874718686813186,31.876092313186813,101.90513532180275,101.90675287819725
947842,0908677,"PIONEER NATURAL RES. USA, INC.",NKLEMAN-DONOVAN 9H            10,31.875427,101.905851,31.874740186813185,31.876113813186812,101.90504222161402,101.90665977838597
533680,0908269,BAYSWATER OPERATING COMPANY LLC,ERLING FAMILY TRUST 'D'       10,32.507360,101.160537,32.50667358681319,32.50804721318681,101.15972238646836,101.16135121353165
133775,0908636,PANTERA ENERGY COMPANY,RUNK                          14,35.895564,101.876055,35.894877486813186,35.89625111318681,101.87520687358335,101.87690252641664
530363,0907030,"PATTON, E. N. OIL COMPANY, INC.",YLOR 'C'                      11,34.190325,100.556479,34.189637786813186,34.19101141318681,100.55564908865338,100.55730971134662
733521,0908387,"EXCO OPERATING COMPANY, LP",LKER SU L                     06,31.410387,-94.352281,31.40970060644697,31.4110742328206,-94.35308551368855,-94.35147602726236
733522,0908388,"EXCO OPERATING COMPANY, LP",LKER SU L                     06,31.410382,-94.352121,31.409695606848015,31.411069233221642,-94.35292530899073,-94.35131582265029
505946,0908496,DEWBRE PETROLEUM CORPORATION,INN GAS UNIT                  04,27.658362,-97.727962,27.657675078817146,27.659048705190774,-97.72873704290645,-97.72718620404119
538971,0908591,"R. LACY SERVICES, LTD.",BY DODD HV A                  06,32.272049,-94.365124,32.27136229353567,32.27273591990929,-94.36593600877151,-94.3643114198075
538972,0908627,"R. LACY SERVICES, LTD.",BY DODD HV B                  06,32.271991,-94.365193,32.27130459492209,32.27267822129571,-94.36600561015638,-94.3643810222255
538974,0908631,"R. LACY SERVICES, LTD.",BY DODD HV C                  06,32.271933,-94.365262,32.27124639632292,32.27262002269654,-94.36607441151217,-94.36444982462338
538975,0908634,"R. LACY SERVICES, LTD.",BY DODD HV D                  06,32.271875,-94.365331,32.271188197723916,32.27256182409754,-94.36614311286506,-94.36451852701832
538968,0908447,SABINE OIL & GAS CORPORATION,YLOR CREEK A (AW)             06,32.208665,-94.150782,32.207978404766536,32.209352031140156,-94.15159342628114,-94.14996997045655
538969,0908448,SABINE OIL & GAS CORPORATION,YLOR CREEK B (AW)             06,32.208615,-94.150759,32.20792840611097,32.209302032484594,-94.15157122507247,-94.14994777014033
538947,0905717,TGNR EAST TEXAS II LLC,ANDLER-LAWLESS HV UNIT D      06,32.338134,-94.140801,32.337447248187225,32.338820874560845,-94.14161398686818,-94.13998821267097
538970,0908615,TGNR PANOLA LLC,4D MESA AN                    06,32.182983,-94.118167,32.1822957304326,32.18366935680622,-94.1189782854285,-94.11735528772839
538973,0908616,TGNR PANOLA LLC,4D MESA BN                    06,32.182983,-94.118231,32.18229573032869,32.18366935670231,-94.11904218729723,-94.11741918959711
538965,0908303,TGNR PANOLA LLC,4G BRAMMER AS                 06,32.166628,-94.087058,32.16594070971039,32.16731433608401,-94.08786919335057,-94.08624648708474
538967,0908307,TGNR PANOLA LLC,4G BRAMMER CS                 06,32.166628,-94.087185,32.16594070950407,32.16731433587769,-94.08799669707882,-94.08637399081299
538966,0908305,TGNR PANOLA LLC,4G CROW BS                    06,32.166627,-94.087123,32.16594060960832,32.16731423598194,-94.08793389524135,-94.0863111889773
107706,0908925,KINDER MORGAN PRODUCTION CO LLC,TES FIELD UNIT                10,30.929902,101.993433,30.929214786813187,30.930588413186815,101.99263192878999,101.99423327121002
134404,0908813,KINDER MORGAN PRODUCTION CO LLC,TES FIELD UNIT                10,30.909814,101.931344,30.909127086813186,30.910500713186813,101.93054399690747,101.93214500309251
133783,0908787,KINDER MORGAN PRODUCTION CO LLC,TES FIELD UNIT                10,30.914903,101.953592,30.914215986813186,30.915589613186814,101.95279185433357,101.95439294566644
135895,0908814,KINDER MORGAN PRODUCTION CO LLC,TES FIELD UNIT                10,30.911400,101.990153,30.910713186813187,30.912086813186814,101.98935238363927,101.99095341636072
107179,0908796,KINDER MORGAN PRODUCTION CO LLC,TES FIELD UNIT                10,30.875755,101.927636,30.875068586813185,30.876442213186813,101.9268357815631,101.92843621843691
135005,0908792,KINDER MORGAN PRODUCTION CO LLC,TES FIELD UNIT                10,30.860444,101.917295,30.859757586813185,30.861131213186813,101.916494609372,101.918094790628
133601,0908808,KINDER MORGAN PRODUCTION CO LLC,TES FIELD UNIT                10,30.920628,101.960672,30.919940986813184,30.921314613186812,101.95987180642506,101.96147299357496
311530,0908711,APACHE CORPORATION,IVERSITY                      09,31.234487,101.662247,31.233800186813188,31.235173813186815,101.66144375885574,101.66305024114425
341638,0895937,"CIVITAS PERMIAN OPERATING, LLC",LLY A                         09,31.349887,101.681239,31.349200186813185,31.350573813186813,101.68043477490774,101.68204322509227
342143,0908688,"CIVITAS PERMIAN OPERATING, LLC",RY ROSE A                     09,31.345307,101.774017,31.344620286813186,31.345993913186813,101.77321241406597,101.77482078593403
342144,0908690,"CIVITAS PERMIAN OPERATING, LLC",RY ROSE B                     09,31.345261,101.773958,31.344574686813186,31.345948313186813,101.7731539144558,101.7747622855442
342145,0908691,"CIVITAS PERMIAN OPERATING, LLC",RY ROSE D                     09,31.345215,101.773899,31.344528186813186,31.345901813186813,101.77309501485334,101.77470338514667
342141,0908547,"DE CENTRAL OPERATING, LLC",LLCAT WEST A 1-12             09,31.429261,101.667321,31.428574086813185,31.429947713186813,101.66651559483554,101.66812540516446
342071,0907563,"DE CENTRAL OPERATING, LLC",LLCAT WEST A 1-12             09,31.429274,101.667259,31.428587086813184,31.429960713186812,101.66645359472393,101.66806340527607
342070,0907562,"DE CENTRAL OPERATING, LLC",LLCAT WEST A 1-12             09,31.429288,101.667197,31.428601086813185,31.429974713186812,101.66639159460375,101.66800140539625
342075,0907569,"DE CENTRAL OPERATING, LLC",LLCAT WEST E 1-12             09,31.429344,101.666949,31.428657086813185,31.430030713186813,101.66614369412298,101.66775350587702
342074,0907568,"DE CENTRAL OPERATING, LLC",LLCAT WEST E 1-12             09,31.429330,101.667011,31.428643086813185,31.430016713186813,101.66620569424317,101.66781550575682
342073,0907567,"DE CENTRAL OPERATING, LLC",LLCAT WEST E 1-12             09,31.429316,101.667073,31.428629086813185,31.430002713186813,101.66626759436338,101.66787740563663
342142,0908551,"DE CENTRAL OPERATING, LLC",LLCAT WEST G 1-12             09,31.429359,101.666887,31.428672086813187,31.430045713186814,101.66608169399422,101.66769150600578
342149,0908789,"DE CENTRAL OPERATING, LLC",RCHANT ESTATE WEST A 16-23    09,31.595636,101.541013,31.594949386813187,31.596323013186815,101.54020666057156,101.54181933942846
342151,0908791,"DE CENTRAL OPERATING, LLC",RCHANT ESTATE WEST C 16-23    09,31.595650,101.540951,31.594963386813188,31.596337013186815,101.54014466045037,101.54175733954965
342150,0908790,"DE CENTRAL OPERATING, LLC",RCHANT ESTATE WEST C 16-23    09,31.595664,101.540889,31.594977386813188,31.596351013186815,101.54008266032918,101.54169533967084
342152,0908793,"DE CENTRAL OPERATING, LLC",RCHANT ESTATE WEST E 16-23    09,31.595678,101.540826,31.594991386813184,31.596365013186812,101.54001966020797,101.54163233979202
342154,0908795,"DE CENTRAL OPERATING, LLC",RCHANT ESTATE WEST G 16-23    09,31.595707,101.540702,31.595020386813186,31.596394013186814,101.53989565995694,101.54150834004305
342153,0908794,"DE CENTRAL OPERATING, LLC",RCHANT ESTATE WEST G 16-23    09,31.595692,101.540764,31.595005386813185,31.596379013186812,101.53995766008678,101.5415703399132
342128,0908346,"DE CENTRAL OPERATING, LLC",LDCAT EAST I 17-7             09,31.435180,101.641704,31.434493086813188,31.435866713186815,101.64089924401381,101.6425091559862
342127,0908345,"DE CENTRAL OPERATING, LLC",LDCAT EAST I 17-7             09,31.435194,101.641642,31.434507086813188,31.435880713186815,101.64083724389359,101.64244715610643
342129,0908347,"DE CENTRAL OPERATING, LLC",LDCAT EAST K 17-7             09,31.435208,101.641581,31.434521086813188,31.435894713186816,101.64077624377336,101.64238615622665
342131,0908351,"DE CENTRAL OPERATING, LLC",LDCAT EAST M 17-7             09,31.435237,101.641457,31.434550086813186,31.435923713186813,101.64065224352431,101.6422621564757
342130,0908349,"DE CENTRAL OPERATING, LLC",LDCAT EAST M 17-7             09,31.435222,101.641519,31.434535086813185,31.435908713186812,101.64071424365312,101.64232415634689
342132,0908353,"DE CENTRAL OPERATING, LLC",LDCAT EAST O 17-7             09,31.435251,101.641395,31.434564086813186,31.435937713186814,101.64059024340409,101.64220015659592
342122,0908339,"DE CENTRAL OPERATING, LLC",LDCAT WEST A 17-7             09,31.433410,101.650087,31.432723086813187,31.434096713186815,101.64928205921295,101.65089194078705
342121,0908338,"DE CENTRAL OPERATING, LLC",LDCAT WEST A 17-7             09,31.433424,101.650025,31.432737086813187,31.434110713186815,101.64922005909274,101.65082994090726
342123,0908341,"DE CENTRAL OPERATING, LLC",LDCAT WEST C 17-7             09,31.433439,101.649963,31.432752086813185,31.434125713186813,101.64915805896393,101.65076794103607
342125,0908343,"DE CENTRAL OPERATING, LLC",LDCAT WEST E 17-7             09,31.433467,101.649839,31.432780086813185,31.434153713186813,101.64903405872352,101.65064394127648
342124,0908342,"DE CENTRAL OPERATING, LLC",LDCAT WEST E 17-7             09,31.433453,101.649901,31.432766086813185,31.434139713186813,101.64909605884372,101.65070594115628
342126,0908344,"DE CENTRAL OPERATING, LLC",LDCAT WEST G 17-7             09,31.433482,101.649777,31.432795086813186,31.434168713186814,101.64897205859471,101.65058194140529
342133,0908475,"DE IV FLOW, LLC",YD 1 SWD                      09,31.437660,101.659455,31.436973286813185,31.438346913186813,101.65864972271383,101.66025967728616
341401,0908392,"DE IV FLOW, LLC",AMER 12 SWD                   09,31.371381,101.537386,31.370694286813187,31.372067913186815,101.53658159101309,101.5381904089869
341402,0908393,"DE IV FLOW, LLC",BANNION 13 SWD                09,31.369676,101.553252,31.368989286813186,31.370362913186813,101.55244720560756,101.55405599439243
342101,0908189,DIAMONDBACK E&P LLC,ELBY 34-22 C                  09,31.607608,101.755667,31.606921086813188,31.608294713186815,101.75486075690807,101.75647364309194
342104,0908191,DIAMONDBACK E&P LLC,ELBY 34-22 D                  09,31.607659,101.755433,31.606972086813187,31.608345713186814,101.75462675646632,101.75623964353368
342105,0908193,DIAMONDBACK E&P LLC,ELBY 34-22 E                  09,31.607625,101.755589,31.606938086813187,31.608311713186815,101.75478275676082,101.75639564323919
342102,0908194,DIAMONDBACK E&P LLC,ELBY 34-22 F                  09,31.607642,101.755511,31.606955086813187,31.608328713186815,101.75470475661358,101.75631764338642
342099,0908185,DIAMONDBACK E&P LLC,ELBY 34-22 G                  09,31.609095,101.749158,31.608407986813187,31.609781613186815,101.74835194402861,101.74996485597138
342103,0908195,DIAMONDBACK E&P LLC,ELBY 34-22 I                  09,31.609112,101.749080,31.608424986813187,31.609798613186815,101.74827394388136,101.74988685611864
342106,0908196,DIAMONDBACK E&P LLC,ELBY 34-22 J                  09,31.609129,101.749002,31.608441986813187,31.609815613186814,101.74819594373409,101.7498088562659
342108,0908198,DIAMONDBACK E&P LLC,ELBY 34-22 K                  09,31.609146,101.748924,31.608458986813186,31.609832613186814,101.74811794358685,101.74973085641317
342107,0908199,DIAMONDBACK E&P LLC,ELBY 34-22 L                  09,31.609163,101.748846,31.608475986813186,31.609849613186814,101.7480399434396,101.74965285656042
342135,0908580,"HIGHMARK ENERGY OPERATING, LLC",ACK OAK                       09,31.317750,101.505084,31.317063186813186,31.318436813186814,101.50428004949086,101.50588795050913
342136,0908581,"HIGHMARK ENERGY OPERATING, LLC",ACK OAK                       09,31.317709,101.505036,31.317022186813187,31.318395813186815,101.5042320498409,101.50583995015911
342137,0908582,"HIGHMARK ENERGY OPERATING, LLC",ACK OAK                       09,31.317673,101.504987,31.316986186813185,31.318359813186813,101.50418305014824,101.50579094985176
342140,0908589,"HIGHMARK ENERGY OPERATING, LLC",ACK OAK                       09,31.317602,101.504890,31.316915186813187,31.318288813186815,101.50408605075438,101.50569394924563
342139,0908588,"HIGHMARK ENERGY OPERATING, LLC",ACK OAK                       09,31.317566,101.504841,31.316879186813185,31.318252813186813,101.50403705106172,101.50564494893828
342109,0908283,"PERMIAN RESOURCES OPERATING, LLC",GHES EAST A                   09,31.366139,101.493639,31.365451786813185,31.366825413186813,101.49283463588395,101.49444336411605
342110,0908284,"PERMIAN RESOURCES OPERATING, LLC",GHES EAST B                   09,31.366140,101.493533,31.365452786813186,31.366826413186814,101.4927286358754,101.4943373641246
342111,0908286,"PERMIAN RESOURCES OPERATING, LLC",GHES EAST B                   09,31.366141,101.493427,31.365453786813188,31.366827413186815,101.49262263586682,101.49423136413317
342112,0908287,"PERMIAN RESOURCES OPERATING, LLC",GHES EAST C                   09,31.366142,101.493321,31.365454786813185,31.366828413186813,101.49251663585827,101.49412536414172
342113,0908289,"PERMIAN RESOURCES OPERATING, LLC",GHES EAST D                   09,31.366143,101.493216,31.365455786813186,31.366829413186814,101.49241163584972,101.49402036415029
342114,0908290,"PERMIAN RESOURCES OPERATING, LLC",GHES EAST D                   09,31.366144,101.493110,31.365456786813187,31.366830413186815,101.49230563584116,101.49391436415884
342115,0908291,"PERMIAN RESOURCES OPERATING, LLC",GHES EAST E                   09,31.366346,101.484790,31.365659686813185,31.367033313186813,101.48398573410473,101.48559446589526
342116,0908292,"PERMIAN RESOURCES OPERATING, LLC",GHES EAST F                   09,31.366347,101.484684,31.365660686813186,31.367034313186814,101.48387973409618,101.48548846590381
342117,0908293,"PERMIAN RESOURCES OPERATING, LLC",GHES EAST F                   09,31.366349,101.484578,31.365661686813187,31.367035313186815,101.48377373408762,101.48538246591237
342118,0908294,"PERMIAN RESOURCES OPERATING, LLC",GHES EAST G                   09,31.366349,101.484472,31.365662686813184,31.367036313186812,101.48366773407908,101.48527646592093
342119,0908295,"PERMIAN RESOURCES OPERATING, LLC",GHES EAST H                   09,31.366350,101.484367,31.365663686813186,31.367037313186813,101.48356273407052,101.48517146592948
342120,0908297,"PERMIAN RESOURCES OPERATING, LLC",GHES EAST H                   09,31.366352,101.484261,31.365664686813187,31.367038313186814,101.48345673406195,101.48506546593805
342134,0908478,"PIONEER NATURAL RES. USA, INC.",DWELL K R 40                  09,31.451886,101.699442,31.451199286813186,31.452572913186813,101.69863720048998,101.70024739951002
341811,0900411,"RP OPERATING, L.L.C.",IVERSITY 12                   09,31.125433,101.480676,31.124746186813187,31.126119813186815,101.47987358349735,101.48147821650264
341574,0894957,XTO ENERGY INC.,KE 22-27 2714                 09,31.538256,101.731828,31.537568786813186,31.538942413186813,101.73102195657474,101.73263364342527
941745,0907911,"ALCHEMIST ENERGY, LLC",CKSBURG STATE UNIT            10,31.574681,103.776425,31.573994186813188,31.575367813186816,103.77561884187472,103.77723115812529
941748,0907914,"ALCHEMIST ENERGY, LLC",CKSBURG STATE UNIT            10,31.574547,103.776313,31.573860186813185,31.575233813186813,103.77550684303345,103.77711915696655
941806,0908583,ANADARKO E&P ONSHORE LLC,RIDIAN STATE 57-3-23-11 G     10,31.709817,103.929928,31.709129886813187,31.710503513186815,103.92912046935506,103.93073513064495
941807,0908584,ANADARKO E&P ONSHORE LLC,RIDIAN STATE 57-3-23-11 H     10,31.709817,103.929831,31.709129886813187,31.710503513186815,103.92902326935506,103.93063793064495
941783,0908433,ANADARKO E&P ONSHORE LLC,TI STATE 56-2-40-1 A          10,31.794558,103.863144,31.793871486813185,31.795245113186812,103.86233633004794,103.86395246995205
